url,country,title,steps,rating,dish_type,ingredients,Prep Time,Cook Time,Total Time,Servings,Calories,Fat,Carbs,Protein
https://www.allrecipes.com/recipe/282860/make-ahead-burritos/,Mexico,Make-Ahead Burritos,"['Combine rice, water, and taco seasoning in a saucepan; bring to a boil. Reduce heat to low, cover, and simmer until tender, 35 to 40 minutes. Remove from the heat and let cool; it will be soggy.', 'Combine black beans, pinto beans, corn, salsa, onion, cumin, garlic powder, oregano, salt, and pepper in a large bowl; toss to mix. Mix in cooked rice, Cheddar, and Monterey Jack.', 'Divide the bean-rice mixture evenly among the tortillas and roll up.', 'Spray a cookie sheet lightly with cooking spray. Lay tortillas in a single layer on the cookie sheet and place in the freezer until fully frozen, about 2 hours. Wrap each tortilla in plastic wrap or foil and place in a large zip-top bag to store in the freezer until ready to use.']",5.0,Main dishes,"['uncooked brown rice', 'water', 'envelopes', 'container', 'onion', 'ground cumin', 'garlic powder', 'salt', 'flour tortillas', 'cooking spray']",20 mins,40 mins,3 hrs,16,470.0,9,79,19
https://www.allrecipes.com/recipe/163636/runza-burritos-international/,Mexico,Runza Burritos International,"['Heat a large skillet over medium-high heat and stir in the ground beef. Cook and stir until the beef is crumbly, evenly browned, and no longer pink. Drain and discard any excess grease. Stir in the cabbage, onion, garlic, red pepper flakes, black pepper, and water. Cook and stir until the vegetables are tender, and the water has cooked away, about 10 minutes. Meanwhile, heat the tortillas one at a time in a large skillet over medium heat until pliable.', 'Place a tortilla onto your work surface, then spoon some of the filling halfway between the bottom edge and the center of the tortilla. Flatten the filling into rectangle shape with the back of a spoon. Sprinkle 1/4 cup of Cheddar cheese over the filling. Fold the bottom of the tortilla snugly over the filling, then fold in the left and right edges. Roll the burrito up to the top edge, forming a tight cylinder. Repeat with the remaining ingredients.']",4.1,Main dishes,"['head cabbage', 'onion', 'garlic', 'black pepper', 'water', 'flour tortillas']",20 mins,25 mins,45 mins,8,448.0,19,44,24
https://www.allrecipes.com/recipe/163625/simply-guacamole/,Mexico,Simply Guacamole,['Stir together the avocado and lemon juice in a serving bowl; add the green onion and cilantro; mix well. Season with salt and pepper. Serve immediately or store covered in refrigerator with avocado pits in the bowl to keep from browning.'],4.7,Unknown,['salt'],25 mins,N/A,25 mins,20,82.0,7,5,1
https://www.allrecipes.com/recipe/157940/outrageous-warm-chicken-nacho-dip/,Mexico,Outrageous Warm Chicken Nacho Dip,"['Gather all ingredients.Dotdash Meredith Food Studios', 'Stir processed cheese food, diced tomatoes with chiles, shredded cooked chicken, sour cream, green onion, jalapeño, and taco seasoning together in a slow cooker.Dotdash Meredith Food Studios', 'Cover and cook on High, stirring occasionally, until cheese has melted and dip is hot, 1 to 2 hours.Dotdash Meredith Food Studios', 'Stir in black beans and cook until heated through, 15 minutes.Dotdash Meredith Food Studios', 'Serve with chips.DOTDASH MEREDITH FOOD STUDIOS']",4.7,Appetizers,"['loaf', 'cooked', 'breast halves', 'sour cream', 'taco seasoning mix', 'black beans']",20 mins,1 hr 15 mins,1 hr 35 mins,20,139.0,8,5,11
https://www.allrecipes.com/recipe/231037/pinto-beans-with-mexican-style-seasonings/,Mexico,Pinto Beans With Mexican-Style Seasonings,"['Gather all ingredients.Dotdash Meredith Food Studios', 'Place pinto beans into a large pot and pour in enough water to cover by 2 to 3 inches. Let beans soak overnight.Dotdash Meredith Food Studios', 'Drain beans, return to pot, and pour in fresh water to cover.Dotdash Meredith Food Studios', 'Add tomatoes, bacon, onion, chili powder, cumin, and garlic powder. Bring to a boil, reduce heat to low, and simmer for 3 hours.Dotdash Meredith Food Studios', 'Check the beans occasionally and add more water if needed.Dotdash Meredith Food Studios', 'Stir cilantro and salt into beans simmer until beans are soft, about 1 more hour.Dotdash Meredith Food Studios', 'Serve and enjoy!Dotdash Meredith Food Studios']",4.7,Unknown,"['pinto beans', 'water', 'cans', 'bacon', 'yellow onion', 'chili powder', 'ground cumin', 'cilantro', 'salt']",15 mins,4 hrs,12 hrs 15 mins,8,267.0,5,41,16
https://www.allrecipes.com/recipe/58443/mexican-white-sauce/,Mexico,Mexican White Sauce,"['Place salad dressing into a medium bowl; gradually stir in milk until combined.', 'Season with red pepper flakes, cumin, garlic powder, oregano, and salt; mix well. Cover and refrigerate for at least 2 hours to allow flavors to blend.']",3.9,Appetizers,"['Miracle Whip', 'milk', 'salt']",10 mins,N/A,2 hrs 10 mins,24,66.0,6,3,0
https://www.allrecipes.com/recipe/237014/fire-roasted-tomato-soup/,Mexico,Fire-Roasted Tomato Soup,"['Heat olive oil in a large saucepan over medium heat. Cook and stir onion and garlic in hot oil until fragrant, 2 to 3 minutes.', 'Pour vegetable broth over the onion mixture; add tomatoes, 1 tablespoon cilantro, sugar, and red pepper flakes. Bring the mixture to a boil, reduce heat to medium-low, place a cover on the saucepan, and simmer until the tomatoes are really soft, about 15 minutes.', 'Pour tomato mixture into a blender no more than half full. Cover and hold lid in place; pulse a few times before leaving on to blend. Puree in batches until smooth and return to the saucepan.', 'Put pureed soup over medium heat and cook until hot, about 5 minutes. Stir remaining tablespoon cilantro and the heavy cream into the soup.']",4.6,Soups and stews,"['olive oil', 'onion', 'vegetable broth', 'white sugar', 'pepper flakes', 'heavy whipping cream']",20 mins,30 mins,50 mins,4,229.0,15,21,3
https://www.allrecipes.com/recipe/231097/caldo-de-pollo/,Mexico,Caldo de Pollo,"['Gather the ingredients.Dotdash Meredith Food Studios', 'Place chicken legs into a large stockpot; pour water over chicken. Add minced garlic, salt, and garlic powder.Dotdash Meredith Food Studios', 'Cover and bring to a boil over high heat. Reduce to a simmer and cook until chicken meat falls off the bones, 1 to 2 hours.Dotdash Meredith Food Studios', 'Stir in chicken bouillon cube until dissolved; add carrots, potatoes, zucchini, chayote, and white onion. Reduce heat to medium-low and simmer until carrots and potatoes are tender, 45 minutes to 1 hour.Dotdash Meredith Food Studios', 'Stir chopped cilantro into soup. Simmer for 5 minutes.Dotdash Meredith Food Studios', 'Serve hot and enjoy!Dotdash Meredith Food Studios']",4.8,Soups and stews,"['leg quarters', 'gallons water', 'salt', 'garlic powder', 'chicken bouillon', 'carrots', 'potatoes', 'zucchini', 'chayote', 'white onion', 'cilantro']",20 mins,1 hr 50 mins,2 hrs 10 mins,8,606.0,25,42,52
https://www.allrecipes.com/recipe/23176/seven-layer-dip-ii/,Mexico,7-Layer Dip,"['Gather the ingredients.Dotdash Meredith Food Studios', 'Mash avocados in a medium bowl to desired consistency. Mix in cilantro, salsa, lime juice, garlic salt, and pepper. Set aside.Dotdash Meredith Food Studios', 'Blend sour cream and taco seasoning in a small bowl until combined. Set aside.Dotdash Meredith Food Studios', 'Spread refried beans in a 9x13-inch dish or on a large serving platter. Top with sour cream mixture; cover with guacamole. Top with tomatoes, green onions, Mexican-style cheese blend, and black olives.Dotdash Meredith Food Studios', 'Serve and enjoy!Dotdash Meredith Food Studios']",4.8,Appetizers,"['garlic salt', 'black pepper', 'sour cream', 'taco seasoning mix', 'roma', 'bunch green onions']",20 mins,N/A,20 mins,64,45.0,3,3,2
https://www.allrecipes.com/recipe/235756/easy-mexican-sopes/,Mexico,Easy Mexican Sopes,"['Whisk masa harina and salt together in a bowl. Stir in enough water until dough is smooth and holds together.Dotdash Meredith Food Studios', 'Form dough into twelve 2-inch balls. Place balls onto parchment paper and flatten to 1/2-inch thick circles.Dotdash Meredith Food Studios', 'Heat oil in a deep fryer or large saucepan to 400 degrees F (200 degrees C).', 'Working in batches, fry a few sopes at a time until lightly browned, about 30 seconds per side. Transfer with tongs to a paper towel-lined plate and let cool just until they can be handled, 2 to 3 minutes. Pinch the edges of each sope together to form a little boat.', 'Return sopes to the hot oil and fry until golden and cooked through, 1 to 2 more minutes. Drain on paper towels.Dotdash Meredith Food Studios']",4.9,Appetizers,"['masa harina', 'salt', 'quart oil']",15 mins,10 mins,30 mins,12,169.0,8,22,3
https://www.allrecipes.com/recipe/16678/slow-cooker-taco-soup/,Mexico,Slow Cooker Taco Soup,"['Gather all ingredients.Dotdash Meredith Food Studios', 'In a medium skillet, cook the ground beef until browned over medium heat. Drain, and set aside.Dotdash Meredith Food Studios', 'Place the ground beef, onion, chili beans, kidney beans, corn, tomato sauce, water, diced tomatoes, green chile peppers and taco seasoning mix in a slow cooker.Dotdash Meredith Food Studios', 'Mix to blend, and cook on Low setting for 8 hours.Dotdash Meredith Food Studios']",4.6,Soups and stews,"['ground beef', 'onion', 'tomato', 'water', 'cans']",10 mins,8 hrs,8 hrs 10 mins,8,362.0,16,38,18
https://www.allrecipes.com/recipe/236240/korean-fusion-chicken-burrito/,Mexico,Korean Fusion Chicken Burrito,"['Preheat oven to 360 degrees F (182 degrees C).', 'Stir garlic, chile paste, soy sauce, sugar, and sesame oil together in a bowl until the sugar dissolves into the liquid; add chicken and stir to coat.', 'Wrap tortillas in aluminum foil and bake in preheated oven until hot and soft, about 10 minutes.', 'While the tortillas warm, heat vegetable oil in a skillet. Cook and stir chicken in skillet until hot and the sauce has thickened, about 10 minutes.', 'Spread 1/2 teaspoon butter over one side of each warm tortilla. Divide chicken between the tortillas. Top chicken with equal portions of the cilantro, kimchi, Cheddar cheese, and salsa.', 'Fold opposing ends of each tortilla toward one another to partially cover the filling. Pull one remaining edge over the filling and then roll so the tortilla surrounds the filling completely.']",4.8,Main dishes,"['soy sauce', 'sesame oil']",15 mins,15 mins,30 mins,4,597.0,29,46,39
https://www.allrecipes.com/recipe/46790/mexican-whole-wheat-flour-tortillas/,Mexico,Mexican Whole Wheat Flour Tortillas,"['In a large bowl, stir together 1 cup all-purpose flour, the whole wheat flour, and salt. Rub in the shortening by hand until the mixture is the texture of oatmeal. Make a well in the center, and pour in the boiling water. Mix with a fork until all of the water is evenly incorporated. Sprinkle with a bit of additional flour, and knead until the dough does not stick to your fingers. The dough should be smooth.', 'Make balls the size of golf balls, about 2 ounces each. Place them on a tray, and cover with a cloth. Let stand for at least 1 hour, or up to 8 hours.', 'Heat a griddle or large frying pan over high heat. On a lightly floured surface, roll out a tortilla to your preferred thinness. Fry one at a time. Place on the griddle for 10 seconds, as soon as you see a bubble on the top, flip the tortilla over. Let it cook for about 30 seconds, then flip and cook the other side for another 30 seconds. Roll out the next tortilla while you wait for that one to cook. Repeat until all of the balls have been cooked. Tortillas can be refrigerated or frozen.']",4.5,Unknown,"['purpose flour', 'bread flour', 'shortening', 'salt', 'boiling water', 'purpose flour']",15 mins,1 mins,1 hr 36 mins,18,179.0,6,27,5
https://www.allrecipes.com/recipe/16673/green-chile-chicken-stew/,Mexico,Green Chile Chicken Stew,"['Put the chicken in a large pot over medium heat and add water to cover. Add the cumin, thyme, marjoram and basil. Bring to a boil, reduce heat to medium low and simmer for 2 1/2 hours (or pressure cook for 45 minutes). Remove the chicken from the pot and allow it to cool. Discard the bones and the skin and chop the chicken meat into bite-size pieces.', 'Return the chicken to the pot and add the green chile peppers, habanero chile peppers, onion, garlic, carrots, celery, tomatoes and potatoes. Simmer for 30 minutes, or until the potatoes and carrots are tender (or pressure cook for 10 minutes). In a separate small bowl, mix the flour with some water and add to the soup, stirring well so the flour does not clump. Raise heat, bring just to a boil and remove from heat. Season with salt and pepper to taste and serve.']",4.4,Soups and stews,"['ground cumin', 'marjoram', 'basil', 'habanero peppers', 'onion', 'carrots', 'stalks celery', 'potatoes', 'salt']",2 hrs 30 mins,40 mins,3 hrs 10 mins,8,401.0,17,28,35
https://www.allrecipes.com/recipe/219048/pork-carnitas/,Mexico,Pork Carnitas,"['Gather all ingredients.Dotdash Meredith Food Studios', 'Heat vegetable oil in a large Dutch oven over high heat. Season pork shoulder pieces with salt, then arrange in the Dutch oven. Cook until browned on all sides, about 10 minutes.Dotdash Meredith Food Studios', 'Stir in onion, garlic, lime juice, chili powder, oregano, and cumin. Pour in chicken broth; bring to a boil. Reduce heat to medium-low, cover, and simmer until pork is very tender, about 2 1/2 hours.Dotdash Meredith Food Studios', 'Preheat the oven to 400 degrees F (200 degrees C).', 'Transfer pork shoulder to a large baking sheet; reserve cooking liquid. Drizzle a small amount of cooking liquid over pork pieces and lightly season with salt.', 'Bake pork in the preheated oven until browned, about 30 minutes. Drizzle more cooking liquid every 10 minutes; use two forks to shred pork as it browns.Dotdash Meredith Food Studios', 'Serve hot and enjoy!DOTDASH MEREDITH FOOD STUDIOS']",4.9,Main dishes,"['vegetable oil', 'pork shoulder', 'kosher salt', 'onion', 'garlic', 'lime juice', 'chili powder', 'ground cumin']",15 mins,3 hrs 30 mins,3 hrs 45 mins,12,250.0,19,2,16
https://www.allrecipes.com/recipe/76464/chorizo-breakfast-burritos/,Mexico,Chorizo Breakfast Burritos,"['Generously coat a large frying pan with cooking spray. Cook and stir chorizo in the prepared pan over medium-high heat until well browned and crumbled. Add onion and chile pepper; continue cooking, stirring occasionally, until onion is tender.', 'Beat eggs in a medium bowl and add to chorizo mixture. Reduce heat to medium-low; continue cooking and stirring until eggs are scrambled and no longer runny.', 'Warm flour tortillas in the microwave for 30 seconds. Spoon chorizo-egg mixture into the middle of each tortilla and top with shredded Cheddar cheese. Roll up like a burrito.']",4.3,Main dishes,"['cooking spray', 'chorizo sausage', 'casings', 'chile pepper', 'eggs', 'flour tortillas']",15 mins,15 mins,30 mins,4,822.0,54,43,40
https://www.allrecipes.com/recipe/228393/authentic-mexican-shrimp-cocktail-coctel-de-camarones-estilo-mexicano/,Mexico,Authentic Mexican Shrimp Cocktail (Coctel de Camarones estilo Mexicano),"['Gather all ingredients.Dotdash Meredith Food Studios', 'Mix onion with lime juice in a small bowl and allow to stand for 10 minutes.', 'Meanwhile, toss shrimp, roma tomatoes, cucumber, celery, jalapeno, salt, and black pepper in a medium bowl until thoroughly combined.', 'Whisk tomato and clam juice cocktail, ketchup, cilantro, and hot pepper sauce in a separate bowl; stir dressing into shrimp mixture.Dotdash Meredith Food Studios', 'Gently fold in avocados. Stir in onion mixture. Cover and chill thoroughly, at least 1 hour.Dotdash Meredith Food Studios', 'Enjoy!Dotdash Meredith Food Studios']",4.9,Appetizers,"['tails', 'roma', 'cucumber', 'stalk celery', 'jalapeno pepper', 'salt', 'bunch cilantro stems leaves', 'pepper sauce']",45 mins,N/A,1 hr 45 mins,4,410.0,17,42,29
https://www.allrecipes.com/recipe/18050/real-texas-chili/,Mexico,Real Texas Chili,"['Heat the oil in a large skillet over medium high heat. Saute the beef cubes in the oil for 2 minutes. Reduce heat to medium and stir in the garlic.', 'In a small bowl, combine the chili powder, cumin and flour. Sprinkle over the meat and stir until evenly coated. Crumble the oregano over the meat and pour in 1 1/2 cans of the broth.', 'Add the salt and ground black pepper, stir together well, bring to a boil, reduce heat to low and let simmer, partially covered for about 90 minutes. Pour in remaining broth and simmer 30 minutes more, until meat begins to fall apart. Cool, cover and refrigerate to allow the flavors to blend.']",4.3,Soups and stews,"['chuck roast cut', 'olive oil', 'chili powder', 'ground', 'beef broth', 'salt', 'black pepper']",20 mins,2 hrs,2 hrs 20 mins,8,489.0,37,5,33
https://www.allrecipes.com/recipe/228393/authentic-mexican-shrimp-cocktail-coctel-de-camarones-estilo-mexicano/,Mexico,Authentic Mexican Shrimp Cocktail (Coctel de Camarones estilo Mexicano),"['Gather all ingredients.Dotdash Meredith Food Studios', 'Mix onion with lime juice in a small bowl and allow to stand for 10 minutes.', 'Meanwhile, toss shrimp, roma tomatoes, cucumber, celery, jalapeno, salt, and black pepper in a medium bowl until thoroughly combined.', 'Whisk tomato and clam juice cocktail, ketchup, cilantro, and hot pepper sauce in a separate bowl; stir dressing into shrimp mixture.Dotdash Meredith Food Studios', 'Gently fold in avocados. Stir in onion mixture. Cover and chill thoroughly, at least 1 hour.Dotdash Meredith Food Studios', 'Enjoy!Dotdash Meredith Food Studios']",4.9,Unknown,"['tails', 'roma', 'cucumber', 'stalk celery', 'jalapeno pepper', 'salt', 'bunch cilantro stems leaves', 'pepper sauce']",45 mins,N/A,1 hr 45 mins,4,410.0,17,42,29
https://www.allrecipes.com/recipe/229020/black-bean-avocado-salsa/,Mexico,Black Bean Avocado Salsa,"['Mix black beans, corn, tomatoes, red bell pepper, jalapeño pepper, cilantro, red onion, lime juice, vinegar, salt, and black pepper in a bowl.', 'Fold avocado into mixture. Cover top of salsa directly with plastic. Chill at least 2 hours.']",4.9,Appetizers,"['black beans', 'whole kernel sweet corn', 'bell pepper', 'jalapeño pepper', 'red wine vinegar', 'salt', 'black pepper', 'avocados']",15 mins,N/A,2 hrs 15 mins,10,140.0,6,19,5
https://www.allrecipes.com/recipe/17069/taco-dip-i/,Mexico,Taco Dip,"['Mix sour cream, cream cheese, and taco seasoning together in a medium bowl until smooth. Spread mixture in a 9- or 10-inch round serving dish.', 'Top with shredded lettuce, then sprinkle Cheddar cheese, tomatoes, bell pepper, and black olives on top.Photo by Tricia Winterle Jaeger.']",4.8,Appetizers,"['container sour cream', 'cream cheese', 'tomatoes', 'green bell pepper']",10 mins,N/A,10 mins,25,78.0,5,5,3
https://www.allrecipes.com/recipe/229057/easy-mexican-pork-burritos/,Mexico,Easy Mexican Pork Burritos,"['Place pork roast, onion, and garlic into a large pot. Sprinkle one package taco seasoning over top and add enough water to cover roast. Set over medium-high heat and bring to a boil. Reduce the heat to medium-low and simmer until meat is tender and can be pulled apart with a fork, 2 to 3 hours. Check water level every 45 minutes, adding more as needed. Carefully transfer roast to a cutting board. Discard vegetables, but reserve about 1 cup cooking liquid.', 'Shred pork with a fork, discarding any excess fat. Place pork into a mixing bowl with refried beans, tomatoes, refried beans, chiles, and remaining taco seasoning. Mix until well combined, adding reserved cooking liquid if mixture is too dry.', 'Spread pork mixture evenly down the center of each tortilla, then sprinkle with Cheddar cheese. Fold the bottom and top edges of each tortilla over the filling, then roll from one side to form a burrito.', 'Heat 2 tablespoons oil in a large skillet over medium heat. Place two burritos into the hot oil with the seams facing down. Fry until golden, about 2 minutes. flip and repeat on the other side. Drain on a paper towel-lined plate. Continue to fry remaining burritos in batches of two.']",4.8,Main dishes,"['butt roast', 'onion', 'flour tortillas', 'vegetable oil']",30 mins,2 hrs 45 mins,3 hrs 15 mins,10,832.0,39,71,44
https://www.allrecipes.com/recipe/229123/best-beef-enchiladas/,Mexico,Best Beef Enchiladas,"['Gather ingredients and preheat the oven to 350 degrees F (175 degrees C).Dotdash Meredith Food Studios', 'Heat a large skillet over medium-high heat. Cook and stir ground beef and onion in the hot skillet until beef is browned and crumbly, 5 to 7 minutes. Drain and discard grease.Dotdash Meredith Food Studios', 'Stir 1 cup Cheddar cheese, sour cream, parsley, taco seasoning, oregano, and black pepper into ground beef until cheese is melted. Mix in enchilada sauce, chili powder, garlic, and salt; bring to a boil, reduce heat to low, and simmer until sauce is slightly thickened, about 5 minutes.Dotdash Meredith Food Studios', 'Lay a tortilla onto a work surface and spoon about 1/4 cup meat sauce down the center of tortilla. Top meat sauce with 1 tablespoon black beans and a sprinkling of black olives. Roll up tortilla, enclosing filling; lay seam-side down in a 9x13-inch baking dish. Repeat with remaining tortillas.Dotdash Meredith Food Studios', 'Spoon any remaining meat sauce over rolled tortillas. Scatter any remaining black beans and black olives over the top. Sprinkle with remaining 1/4 cup Cheddar cheese.Dotdash Meredith Food Studios', 'Bake in the preheated oven until cheese is melted and sauce is bubbling, 20 to 22 minutes. Let stand 5 minutes before serving.Dotdash Meredith Food Studios', 'Serve hot and enjoy!DOTDASH MEREDITH FOOD STUDIOS']",4.6,Main dishes,"['ground beef', 'onion', 'sour cream', 'parsley', 'black pepper', 'enchilada', 'garlic', 'salt', 'flour tortillas']",25 mins,30 mins,1 hr,8,583.0,29,46,33
https://www.allrecipes.com/recipe/229279/marias-mexican-rice/,Mexico,Maria's Mexican Rice,"['Heat oil in a saucepan over medium heat. Cook and stir rice and onion in the hot oil until browned, about 5 minutes; season with salt, cumin, and pepper. Pour water over the rice mixture. Stir tomato sauce and chicken bouillon into the water. Increase heat to medium-high, place a cover on the saucepan, and bring to a boil. Add serrano chile pepper and continue cooking at a boil for 10 minutes. Reduce heat to medium-low until the rice is tender and the water is absorbed, 15 to 20 minutes more.']",4.7,Unknown,"['olive oil', 'rice', 'salt', 'ground cumin', 'black pepper', 'water', 'tomato sauce', 'chicken bouillon', 'whole serrano chile pepper']",10 mins,30 mins,40 mins,6,164.0,5,27,3
https://www.allrecipes.com/recipe/22970/salsa-chicken-burrito-filling/,Mexico,Salsa Chicken Burrito Filling,"['Place chicken breasts and tomato sauce in a medium saucepan over medium high heat. Bring to a boil, then add the salsa, seasoning, cumin, garlic and chili powder. Let simmer for 15 minutes.', 'With a fork, start pulling the chicken meat apart into thin strings. Keep cooking pulled chicken meat and sauce, covered, for another 5 to 10 minutes. Add hot sauce to taste and stir together (Note: You may need to add a bit of water if the mixture is cooked too high and gets too thick.)Jordan Burgess']",4.5,Main dishes,"['breast halves', 'tomato', 'ground cumin', 'chili powder', 'hot sauce']",5 mins,30 mins,35 mins,4,107.0,2,10,12
https://www.allrecipes.com/recipe/16881/burrito-pie/,Mexico,Burrito Pie,"['Preheat oven to 350 degrees F (175 degrees C).', 'In a large skillet over medium heat, saute the ground beef for 5 minutes. Add the onion and garlic, and saute for 5 more minutes. Drain any excess fat, if desired. Mix in the olives, green chile peppers, tomatoes with green chile peppers, taco sauce and refried beans. Stir mixture thoroughly, reduce heat to low, and let simmer for 15 to 20 minutes.', 'Spread a thin layer of the meat mixture in the bottom of a 4 quart casserole dish. Cover with a layer of tortillas followed by more meat mixture, then a layer of cheese. Repeat tortilla, meat, cheese pattern until all the tortillas are used, topping off with a layer of meat mixture and cheese.', 'Bake for 20 to 30 minutes in the preheated oven, or until cheese is slightly brown and bubbly.']",4.6,Main dishes,"['ground beef', 'onion', 'garlic', 'jar taco sauce', 'cans', 'flour tortillas']",30 mins,30 mins,1 hr,16,432.0,24,33,20
https://www.allrecipes.com/recipe/16858/spicy-fish-soup/,Mexico,Spicy Fish Soup,"['Gather all ingredients.Dotdash Meredith Food Studios', 'Spray a large saucepan with cooking spray and heat over medium-high heat. Add onion and sauté, stirring often, until translucent, about 5 minutes. Add garlic and chili powder; sauté until fragrant, about 2 minutes.Dotdash Meredith Food Studios', 'Stir in chicken broth, chile peppers, and cumin; bring to a boil. Reduce the heat to low, cover, and simmer for 20 minutes.Dotdash Meredith Food Studios', 'Add tomatoes, bell pepper, shrimp, and cod; increase the heat to medium and return to a boil. Reduce the heat to low, cover, and simmer for 5 more minutes.Dotdash Meredith Food Studios', 'Gradually stir in yogurt until heated through.Dotdash Meredith Food Studios']",4.5,Soups and stews,"['cooking spray', 'onion', 'garlic', 'chili powder', 'chicken broth', 'ground cumin', 'shrimp', 'cod fillets', 'plain nonfat yogurt']",15 mins,45 mins,1 hr,4,146.0,2,12,19
https://www.allrecipes.com/recipe/17368/mexican-pizza-i/,Mexico,Mexican Pizza I,"['Heat the refried beans.', 'In a large skillet, brown the ground beef. Stir in the seasoning packet.', 'Preheat oven to 350 degrees F (175 degrees C).', 'Place a small amount of vegetable oil in a large skillet. Let the oil heat, then place one corn tortilla in the skillet. After 15 seconds, flip the tortilla over and let it fry another 15 seconds. Repeat this process with the remaining tortillas, letting them drain on paper towels once they have been heated. When the tortillas have drained, arrange them on a cookie sheet.', 'Spread a thin layer of beans on the tortillas, followed by a layer of beef, and cheese.', 'Bake the tortillas in the preheated oven for 20 to 30 minutes. Slice the tortillas into wedges and arrange them on plates or a serving platter and garnish them with the sour cream, tomatoes, green onions, chiles, avocado, and olives.Unknown']",4.5,Appetizers,"['ground beef', 'vegetable oil', 'corn tortillas', 'roma', 'green onion', 'avocado', 'black olives']",17 mins,30 mins,50 mins,4,770.0,48,42,42
https://www.allrecipes.com/recipe/230878/fresh-homemade-salsa/,Mexico,Fresh Homemade Salsa,"['Gather all ingredients.Dotdash Meredith Food Studios', 'Combine tomatoes, red onion, yellow onion, green chilies, lime juice, cilantro, garlic, cumin, and salt in a food processor.Dotdash Meredith Food Studios', 'Pulse until mixture is combined but still chunky.Dotdash Meredith Food Studios', 'Transfer salsa to a bowl, cover with plastic wrap, and refrigerate at least 1 hour before serving.Dotdash Meredith Food Studios', 'Serve with chips.Lutzflcat']",4.8,Appetizers,"['ground cumin', 'salt']",20 mins,N/A,1 hr 20 mins,12,11.0,0,2,0
https://www.allrecipes.com/recipe/222859/mexican-style-corn/,Mexico,Mexican Style Corn,"['Bring a large pot of water to a boil and gently place ears of corn into the boiling water. Reduce heat to low and simmer until corn is very tender, 20 to 25 minutes.', 'Remove an ear of corn with tongs and spread about 1 tablespoon of mayonnaise all over the kernels. Squeeze about 1 tablespoon of margarine over the ear of corn in a zig-zag line, turning the ear as you squeeze. Generously sprinkle Parmesan cheese over the ear and dust with chili powder. Repeat with remaining ears of corn.']",4.6,Appetizers,"['ears corn', 'husks', 'mayonnaise Foods', 'margarine', 'chili powder']",15 mins,20 mins,35 mins,4,300.0,25,18,5
https://www.allrecipes.com/recipe/36470/kid-friendly-taco-burritos/,Mexico,Kid-Friendly Taco-Burritos,"['In a large serving dish, arrange green onions. diced tomato, sliced olives, lettuce and avocado. Set aside.', 'Empty the can of refried beans into a microwave-safe bowl. Season with onion flakes, garlic, salt, cumin, chili powder and oregano. Stir in water, cover, and cook in microwave, on high, for about 2 minutes.', 'Take a tortilla and spread a thin layer of beans on half of it. Sprinkle on the cheese, and whatever toppings you would like. Spread sour cream over the other half of the tortilla.', 'Fold the tortilla in half, and then into quarters, and serve.']",4.1,Main dishes,"['flour tortillas', 'green onions', 'tomato', 'torn lettuce leaves', 'ripe avocado', 'onion flakes', 'garlic', 'salt', 'ground cumin', 'chili powder', 'water', 'sour cream']",20 mins,5 mins,25 mins,8,602.0,36,48,24
https://www.allrecipes.com/recipe/19673/seven-layer-taco-dip/,Mexico,Seven-Layer Taco Dip,"['Gather all ingredients.Allrecipes/Julia Hartbeck', 'Blend refried beans and taco seasoning in a medium bowl; spread mixture onto a large serving platter.Allrecipes/Julia Hartbeck', 'Mix sour cream and cream cheese in a medium bowl; spread over refried beans.Allrecipes/Julia Hartbeck', 'Top with salsa. Layer tomato, bell pepper, green onions, and lettuce over top.Allrecipes/Julia Hartbeck', 'Sprinkle over Cheddar cheese and garnish with black olives.Allrecipes/Julia Hartbeck']",4.8,Appetizers,"['taco seasoning mix', 'sour cream', 'cream cheese', 'jar', 'tomato', 'green bell pepper', 'bunch', 'head iceberg lettuce']",30 mins,N/A,30 mins,56,66.0,5,4,2
https://www.allrecipes.com/recipe/44989/quick-and-easy-green-chile-chicken-enchilada-casserole/,Mexico,Quick and Easy Green Chile Chicken Enchilada Casserole,"['Preheat the oven to 350 degrees F (175 degrees C). Lightly grease a medium baking dish.', 'Season chicken with garlic salt; arrange in the prepared baking dish. Bake in the preheated oven until no longer pink and juices run clear, about 45 minutes. An instant-read thermometer inserted into the center should read at least 165 degrees F (74 degrees C).Dotdash Meredith Food Studios', 'Cool, shred, and set aside.Dotdash Meredith Food Studios', 'Meanwhile, char each tortilla half over the open flame of a gas stove burner using metal tongs until lightly puffed, about 1 minute.Dotdash Meredith Food Studios', 'Pour about 1/2 inch enchilada sauce into the bottom of a medium baking dish; arrange 6 tortillas in a single layer on top.Dotdash Meredith Food StudiosDotdash Meredith Food Studios', 'Sprinkle with 1/2 of the chicken, 1/3 of the cheese, 1/2 of the sour cream, and 1/3 of the remaining enchilada sauce.Dotdash Meredith Food Studios', 'Repeat layers. Coat remaining tortillas thoroughly with some of the remaining enchilada sauce and arrange on top. Sprinkle with remaining cheese and top with any remaining enchilada sauce.Dotdash Meredith Food Studios', 'Cover and bake in the preheated oven for 45 minutes. Cool slightly before serving.DOTDASH MEREDITH FOOD STUDIOS']",4.4,Main dishes,"['breast halves', 'garlic salt', 'corn tortillas', 'green enchilada', 'reduced fat sour cream']",15 mins,1 hr 30 mins,1 hr 45 mins,8,488.0,25,33,33
